source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source
wikipathways	WP4174	Metabolism of Tetrahydrocannabinol (THC)	partOf	reactome	R-HSA-211981	Xenobiotics	manual	compath
wikipathways	WP4174	Metabolism of Tetrahydrocannabinol (THC)	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP4174	Metabolism of Tetrahydrocannabinol (THC)	partOf	reactome	R-HSA-211897	Cytochrome P450 - arranged by substrate type	manual	compath
wikipathways	WP3580	Methionine De Novo and Salvage Pathway	skos:exactMatch	reactome	R-HSA-1237112	Methionine salvage pathway	manual	compath
reactome	R-HSA-1237112	Methionine salvage pathway	partOf	wikipathways	WP3580	Methionine De Novo and Salvage Pathway	manual	compath
wikipathways	WP704	Methylation Pathways	skos:exactMatch	reactome	R-HSA-156581	Methylation	manual	compath
wikipathways	WP3937	Microglia Pathogen Phagocytosis Pathway	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP3937	Microglia Pathogen Phagocytosis Pathway	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP531	DNA Mismatch Repair	skos:exactMatch	reactome	R-HSA-5358508	Mismatch Repair	manual	compath
reactome	R-HSA-163282	Mitochondrial transcription initiation	partOf	wikipathways	WP391	Mitochondrial Gene Expression	manual	compath
reactome	R-HSA-75944	Transcription from mitochondrial promoters	partOf	wikipathways	WP391	Mitochondrial Gene Expression	manual	compath
wikipathways	WP391	Mitochondrial Gene Expression	partOf	reactome	R-HSA-163316	Mitochondrial transcription termination	manual	compath
reactome	R-HSA-1592230	Mitochondrial biogenesis	partOf	wikipathways	WP391	Mitochondrial Gene Expression	manual	compath
reactome	R-HSA-163316	Mitochondrial transcription termination	partOf	wikipathways	WP391	Mitochondrial Gene Expression	manual	compath
wikipathways	WP391	Mitochondrial Gene Expression	partOf	reactome	R-HSA-75944	Transcription from mitochondrial promoters	manual	compath
wikipathways	WP391	Mitochondrial Gene Expression	partOf	reactome	R-HSA-1852241	Organelle biogenesis and maintenance	manual	compath
wikipathways	WP391	Mitochondrial Gene Expression	partOf	reactome	R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	manual	compath
wikipathways	WP391	Mitochondrial Gene Expression	partOf	reactome	R-HSA-163282	Mitochondrial transcription initiation	manual	compath
reactome	R-HSA-77350	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	partOf	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	manual	compath
wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	partOf	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	manual	compath
wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	partOf	reactome	R-HSA-8978868	Fatty acid metabolism	manual	compath
wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	partOf	reactome	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	manual	compath
reactome	R-HSA-77310	Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	partOf	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	manual	compath
reactome	R-HSA-77348	Beta oxidation of octanoyl-CoA to hexanoyl-CoA	partOf	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	manual	compath
reactome	R-HSA-77305	Beta oxidation of palmitoyl-CoA to myristoyl-CoA	partOf	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	manual	compath
wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	partOf	reactome	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation	manual	compath
reactome	R-HSA-77285	Beta oxidation of myristoyl-CoA to lauroyl-CoA	partOf	wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	manual	compath
wikipathways	WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
reactome	R-HSA-390666	Serotonin receptors	partOf	wikipathways	WP58	Monoamine GPCRs	manual	compath
reactome	R-HSA-500792	GPCR ligand binding	partOf	wikipathways	WP58	Monoamine GPCRs	manual	compath
wikipathways	WP58	Monoamine GPCRs	partOf	reactome	R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	manual	compath
reactome	R-HSA-390651	Dopamine receptors	partOf	wikipathways	WP58	Monoamine GPCRs	manual	compath
reactome	R-HSA-418594	G alpha (i) signalling events	partOf	wikipathways	WP58	Monoamine GPCRs	manual	compath
wikipathways	WP727	Monoamine Transport	partOf	reactome	R-HSA-112311	Neurotransmitter clearance	manual	compath
wikipathways	WP727	Monoamine Transport	partOf	reactome	R-HSA-380615	Serotonin clearance from the synaptic cleft	manual	compath
wikipathways	WP727	Monoamine Transport	partOf	reactome	R-HSA-209905	Catecholamine biosynthesis	manual	compath
wikipathways	WP2485	NAD Biosynthesis II (from tryptophan)	partOf	reactome	R-HSA-71291	Metabolism of amino acids and derivatives	manual	compath
wikipathways	WP2485	NAD Biosynthesis II (from tryptophan)	partOf	reactome	R-HSA-6788656	None	manual	compath
wikipathways	WP2485	NAD Biosynthesis II (from tryptophan)	partOf	reactome	R-HSA-71240	Tryptophan catabolism	manual	compath
wikipathways	WP2485	NAD Biosynthesis II (from tryptophan)	partOf	reactome	R-HSA-196807	Nicotinate metabolism	manual	compath
wikipathways	WP2485	NAD Biosynthesis II (from tryptophan)	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP2485	NAD Biosynthesis II (from tryptophan)	partOf	reactome	R-HSA-196854	Metabolism of vitamins and cofactors	manual	compath
wikipathways	WP2485	NAD Biosynthesis II (from tryptophan)	partOf	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	manual	compath
wikipathways	WP3645	NAD+ biosynthetic pathways	partOf	reactome	R-HSA-196854	Metabolism of vitamins and cofactors	manual	compath
wikipathways	WP3645	NAD+ biosynthetic pathways	partOf	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	manual	compath
wikipathways	WP3645	NAD+ biosynthetic pathways	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP3645	NAD+ biosynthetic pathways	partOf	reactome	R-HSA-196807	Nicotinate metabolism	manual	compath
wikipathways	WP3644	NAD+ metabolism	partOf	reactome	R-HSA-196854	Metabolism of vitamins and cofactors	manual	compath
wikipathways	WP3644	NAD+ metabolism	partOf	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	manual	compath
wikipathways	WP3644	NAD+ metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP3644	NAD+ metabolism	partOf	reactome	R-HSA-196807	Nicotinate metabolism	manual	compath
wikipathways	WP288	NLR Proteins	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP288	NLR Proteins	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP2507	Nanomaterial induced apoptosis	partOf	reactome	R-HSA-109581	Apoptosis	manual	compath
wikipathways	WP2507	Nanomaterial induced apoptosis	partOf	reactome	R-HSA-140534	Caspase activation via Death Receptors in the presence of ligand	manual	compath
wikipathways	WP2513	Nanoparticle triggered regulated necrosis	partOf	reactome	R-HSA-109581	Apoptosis	manual	compath
reactome	R-HSA-5619081	Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)	partOf	wikipathways	WP4220	Neurotransmitter Disorders	manual	compath
reactome	R-HSA-5579012	Defective MAOA causes Brunner syndrome (BRUNS)	partOf	wikipathways	WP4220	Neurotransmitter Disorders	manual	compath
wikipathways	WP1602	Nicotine Activity on Dopaminergic Neurons	partOf	reactome	R-HSA-112316	Neuronal System	manual	compath
wikipathways	WP1602	Nicotine Activity on Dopaminergic Neurons	partOf	reactome	R-HSA-390651	Dopamine receptors	manual	compath
wikipathways	WP1600	Nicotine Metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP438	Non-homologous end joining	skos:exactMatch	reactome	R-HSA-5693571	Nonhomologous End-Joining (NHEJ)	manual	compath
wikipathways	WP61	Notch Signaling Pathway Netpath	skos:exactMatch	reactome	R-HSA-157118	Signaling by NOTCH	manual	compath
wikipathways	WP170	Nuclear Receptors	partOf	reactome	R-HSA-9006931	Signaling by Nuclear Receptors	manual	compath
wikipathways	WP170	Nuclear Receptors	partOf	reactome	R-HSA-383280	Nuclear Receptor transcription pathway	manual	compath
reactome	R-HSA-383280	Nuclear Receptor transcription pathway	partOf	wikipathways	WP170	Nuclear Receptors	manual	compath
wikipathways	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
wikipathways	WP404	Nucleotide Metabolism	skos:exactMatch	reactome	R-HSA-15869	Metabolism of nucleotides	manual	compath
wikipathways	WP241	One Carbon Metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP2190	None	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP3940	One carbon metabolism and related pathways	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-211999	CYP2E1 reactions	partOf	wikipathways	WP43	Oxidation by Cytochrome P450	manual	compath
reactome	R-HSA-211897	Cytochrome P450 - arranged by substrate type	partOf	wikipathways	WP43	Oxidation by Cytochrome P450	manual	compath
reactome	R-HSA-111471	Apoptotic factor-mediated response	partOf	wikipathways	WP3941	Oxidative Damage	manual	compath
wikipathways	WP408	Oxidative Stress	partOf	reactome	R-HSA-2262752	Cellular responses to stress	manual	compath
wikipathways	WP408	Oxidative Stress	partOf	reactome	R-HSA-8953897	Cellular responses to external stimuli	manual	compath
reactome	R-HSA-2559580	Oxidative Stress Induced Senescence	partOf	wikipathways	WP408	Oxidative Stress	manual	compath
wikipathways	WP623	Oxidative phosphorylation	skos:exactMatch	reactome	R-HSA-163210	Formation of ATP by chemiosmotic coupling	manual	compath
wikipathways	WP2526	PDGF Pathway	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP2526	PDGF Pathway	partOf	reactome	R-HSA-76002	Platelet activation, signaling and aggregation	manual	compath
reactome	R-HSA-1257604	PIP3 activates AKT signaling	partOf	wikipathways	WP3844	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities	manual	compath
wikipathways	WP4172	PI3K-Akt Signaling Pathway	skos:exactMatch	reactome	R-HSA-198203	PI3K/AKT activation	manual	compath
wikipathways	WP2878	PPAR Alpha Pathway	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
wikipathways	WP2878	PPAR Alpha Pathway	partOf	reactome	R-HSA-1989781	PPARA activates gene expression	manual	compath
wikipathways	WP2878	PPAR Alpha Pathway	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP3942	PPAR signaling pathway	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP3942	PPAR signaling pathway	partOf	reactome	R-HSA-8978868	Fatty acid metabolism	manual	compath
reactome	R-HSA-5619081	Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)	partOf	wikipathways	WP2371	Parkinsons Disease Pathway	manual	compath
wikipathways	WP134	Pentose Phosphate Metabolism	skos:exactMatch	reactome	R-HSA-71336	Pentose phosphate pathway	manual	compath
wikipathways	WP24	Peptide GPCRs	partOf	reactome	R-HSA-372790	Signaling by GPCR	manual	compath
wikipathways	WP24	Peptide GPCRs	partOf	reactome	R-HSA-388396	GPCR downstream signalling	manual	compath
wikipathways	WP24	Peptide GPCRs	partOf	reactome	R-HSA-500792	GPCR ligand binding	manual	compath
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	partOf	reactome	R-HSA-8978868	Fatty acid metabolism	manual	compath
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	partOf	reactome	R-HSA-390247	Beta-oxidation of very long chain fatty acids	manual	compath
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	partOf	reactome	R-HSA-390918	Peroxisomal lipid metabolism	manual	compath
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP1941	Peroxisomal beta-oxidation of tetracosanoyl-CoA	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
wikipathways	WP136	Phase I biotransformations, non P450	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP690	Polyol Pathway	partOf	reactome	R-HSA-5652084	Fructose metabolism	manual	compath
wikipathways	WP690	Polyol Pathway	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP690	Polyol Pathway	partOf	reactome	R-HSA-71387	Metabolism of carbohydrates	manual	compath
wikipathways	WP2037	Prolactin Signaling Pathway	skos:exactMatch	reactome	R-HSA-1170546	Prolactin receptor signaling	manual	compath
reactome	R-HSA-140180	COX reactions	partOf	wikipathways	WP98	Prostaglandin Synthesis and Regulation	manual	compath
wikipathways	WP98	Prostaglandin Synthesis and Regulation	partOf	reactome	R-HSA-556833	Metabolism of lipids	manual	compath
reactome	R-HSA-391903	Eicosanoid ligand-binding receptors	partOf	wikipathways	WP98	Prostaglandin Synthesis and Regulation	manual	compath
reactome	R-HSA-2162123	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	partOf	wikipathways	WP98	Prostaglandin Synthesis and Regulation	manual	compath
reactome	R-HSA-391908	Prostanoid ligand receptors	partOf	wikipathways	WP98	Prostaglandin Synthesis and Regulation	manual	compath
wikipathways	WP98	Prostaglandin Synthesis and Regulation	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP183	Proteasome Degradation	partOf	reactome	R-HSA-211733	Regulation of activated PAK-2p34 by proteasome mediated degradation	manual	compath
reactome	R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	partOf	wikipathways	WP183	Proteasome Degradation	manual	compath
reactome	R-HSA-500753	Pyrimidine biosynthesis	partOf	wikipathways	WP4022	Pyrimidine metabolism	manual	compath
reactome	R-HSA-73621	Pyrimidine catabolism	partOf	wikipathways	WP4022	Pyrimidine metabolism	manual	compath
wikipathways	WP4022	Pyrimidine metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-73614	Pyrimidine salvage	partOf	wikipathways	WP4022	Pyrimidine metabolism	manual	compath
wikipathways	WP3865	Novel intracellular components of RIG-I-like receptor (RLR) pathway	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP3865	Novel intracellular components of RIG-I-like receptor (RLR) pathway	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
reactome	R-HSA-171007	p38MAPK events	partOf	wikipathways	WP3303	RAC1/PAK1/p38/MMP2 Pathway	manual	compath
wikipathways	WP3872	Regulation of Apoptosis by Parathyroid Hormone-related Protein	partOf	reactome	R-HSA-109581	Apoptosis	manual	compath
wikipathways	WP3872	Regulation of Apoptosis by Parathyroid Hormone-related Protein	partOf	reactome	R-HSA-5357801	Programmed Cell Death	manual	compath
wikipathways	WP3664	Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds	partOf	reactome	R-HSA-195721	Signaling by WNT	manual	compath
reactome	R-HSA-166020	Transfer of LPS from LBP carrier to CD14	partOf	wikipathways	WP1449	Regulation of toll-like receptor signaling pathway	manual	compath
reactome	R-HSA-195399	VEGF binds to VEGFR leading to receptor dimerization	partOf	wikipathways	WP3943	Robo4 and VEGF Signaling Pathways Crosstalk	manual	compath
reactome	R-HSA-194138	Signaling by VEGF	partOf	wikipathways	WP3943	Robo4 and VEGF Signaling Pathways Crosstalk	manual	compath
reactome	R-HSA-4420097	VEGFA-VEGFR2 Pathway	partOf	wikipathways	WP3943	Robo4 and VEGF Signaling Pathways Crosstalk	manual	compath
reactome	R-HSA-194313	VEGF ligand-receptor interactions	partOf	wikipathways	WP3943	Robo4 and VEGF Signaling Pathways Crosstalk	manual	compath
reactome	R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	partOf	wikipathways	WP2011	SREBF and miR33 in cholesterol and lipid homeostasis	manual	compath
reactome	R-HSA-2408508	Metabolism of ingested SeMet, Sec, MeSec into H2Se	partOf	wikipathways	WP28	None	manual	compath
wikipathways	WP28	None	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-2408522	Selenoamino acid metabolism	partOf	wikipathways	WP28	None	manual	compath
reactome	R-HSA-392499	Metabolism of proteins	partOf	wikipathways	WP28	None	manual	compath
reactome	R-HSA-5263617	Metabolism of ingested MeSeO2H into MeSeH	partOf	wikipathways	WP28	None	manual	compath
reactome	R-HSA-2408550	Metabolism of ingested H2SeO4 and H2SeO3 into H2Se	partOf	wikipathways	WP28	None	manual	compath
reactome	R-HSA-2408550	Metabolism of ingested H2SeO4 and H2SeO3 into H2Se	partOf	wikipathways	WP15	Selenium Micronutrient Network	manual	compath
wikipathways	WP733	Serotonin Receptor 2 and STAT3 Signaling	partOf	reactome	R-HSA-388396	GPCR downstream signalling	manual	compath
wikipathways	WP733	Serotonin Receptor 2 and STAT3 Signaling	partOf	reactome	R-HSA-416476	G alpha (q) signalling events	manual	compath
wikipathways	WP733	Serotonin Receptor 2 and STAT3 Signaling	partOf	reactome	R-HSA-390666	Serotonin receptors	manual	compath
wikipathways	WP733	Serotonin Receptor 2 and STAT3 Signaling	partOf	reactome	R-HSA-372790	Signaling by GPCR	manual	compath
wikipathways	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling	partOf	reactome	R-HSA-390666	Serotonin receptors	manual	compath
wikipathways	WP1455	Serotonin Transporter Activity	partOf	reactome	R-HSA-380615	Serotonin clearance from the synaptic cleft	manual	compath
wikipathways	WP26	Signal Transduction of S1P Receptor	partOf	reactome	R-HSA-162582	Signal Transduction	manual	compath
reactome	R-HSA-975155	MyD88 dependent cascade initiated on endosome	partOf	wikipathways	WP3877	Simplified Depiction of MYD88 Distinct Input-Output Pathway	manual	compath
reactome	R-HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	partOf	wikipathways	WP3877	Simplified Depiction of MYD88 Distinct Input-Output Pathway	manual	compath
wikipathways	WP247	Small Ligand GPCRs	partOf	reactome	R-HSA-162582	Signal Transduction	manual	compath
wikipathways	WP247	Small Ligand GPCRs	partOf	reactome	R-HSA-372790	Signaling by GPCR	manual	compath
wikipathways	WP247	Small Ligand GPCRs	partOf	reactome	R-HSA-388396	GPCR downstream signalling	manual	compath
wikipathways	WP247	Small Ligand GPCRs	partOf	reactome	R-HSA-500792	GPCR ligand binding	manual	compath
wikipathways	WP1422	Sphingolipid pathway	skos:exactMatch	reactome	R-HSA-428157	Sphingolipid metabolism	manual	compath
wikipathways	WP496	Steroid Biosynthesis	partOf	reactome	R-HSA-8957322	Metabolism of steroids	manual	compath
wikipathways	WP496	Steroid Biosynthesis	partOf	reactome	R-HSA-196071	Metabolism of steroid hormones	manual	compath
reactome	R-HSA-193048	Androgen biosynthesis	partOf	wikipathways	WP496	Steroid Biosynthesis	manual	compath
reactome	R-HSA-193144	Estrogen biosynthesis	partOf	wikipathways	WP496	Steroid Biosynthesis	manual	compath
reactome	R-HSA-191273	Cholesterol biosynthesis	partOf	wikipathways	WP496	Steroid Biosynthesis	manual	compath
reactome	R-HSA-193993	Mineralocorticoid biosynthesis	partOf	wikipathways	WP496	Steroid Biosynthesis	manual	compath
reactome	R-HSA-194002	Glucocorticoid biosynthesis	partOf	wikipathways	WP496	Steroid Biosynthesis	manual	compath
wikipathways	WP496	Steroid Biosynthesis	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	partOf	wikipathways	WP1982	Sterol Regulatory Element-Binding Proteins (SREBP) signalling	manual	compath
reactome	R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	partOf	wikipathways	WP1982	Sterol Regulatory Element-Binding Proteins (SREBP) signalling	manual	compath
wikipathways	WP383	Striated Muscle Contraction Pathway	skos:exactMatch	reactome	R-HSA-390522	Striated Muscle Contraction	manual	compath
wikipathways	WP2637	Structural Pathway of Interleukin 1 (IL-1)	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP2637	Structural Pathway of Interleukin 1 (IL-1)	partOf	reactome	R-HSA-1280215	Cytokine Signaling in Immune system	manual	compath
wikipathways	WP2637	Structural Pathway of Interleukin 1 (IL-1)	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP2637	Structural Pathway of Interleukin 1 (IL-1)	partOf	reactome	R-HSA-449147	Signaling by Interleukins	manual	compath
wikipathways	WP692	Sulfation Biotransformation Reaction	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-264642	Acetylcholine Neurotransmitter Release Cycle	partOf	wikipathways	WP2267	Synaptic Vesicle Pathway	manual	compath
reactome	R-HSA-888590	GABA synthesis, release, reuptake and degradation	partOf	wikipathways	WP2267	Synaptic Vesicle Pathway	manual	compath
reactome	R-HSA-181430	Norepinephrine Neurotransmitter Release Cycle	partOf	wikipathways	WP2267	Synaptic Vesicle Pathway	manual	compath
reactome	R-HSA-181429	Serotonin Neurotransmitter Release Cycle	partOf	wikipathways	WP2267	Synaptic Vesicle Pathway	manual	compath
wikipathways	WP2267	Synaptic Vesicle Pathway	partOf	reactome	R-HSA-112316	Neuronal System	manual	compath
reactome	R-HSA-212676	Dopamine Neurotransmitter Release Cycle	partOf	wikipathways	WP2267	Synaptic Vesicle Pathway	manual	compath
wikipathways	WP311	Synthesis and Degradation of Ketone Bodies	skos:exactMatch	reactome	R-HSA-74182	Ketone body metabolism	manual	compath
wikipathways	WP2583	T-Cell Receptor and Co-stimulatory Signaling	partOf	reactome	R-HSA-1280218	Adaptive Immune System	manual	compath
wikipathways	WP2583	T-Cell Receptor and Co-stimulatory Signaling	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP69	T-Cell antigen Receptor (TCR)  Signaling Pathway	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP69	T-Cell antigen Receptor (TCR)  Signaling Pathway	partOf	reactome	R-HSA-1280218	Adaptive Immune System	manual	compath
wikipathways	WP78	TCA Cycle (aka Krebs or citric acid cycle)	skos:exactMatch	reactome	R-HSA-71403	Citric acid cycle (TCA cycle)	manual	compath
wikipathways	WP3859	TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition	skos:exactMatch	reactome	R-HSA-2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	manual	compath
wikipathways	WP560	TGF-beta Receptor Signaling	skos:exactMatch	reactome	R-HSA-9006936	Signaling by TGFB family members	manual	compath
wikipathways	WP366	TGF-beta Signaling Pathway	skos:exactMatch	reactome	R-HSA-9006936	Signaling by TGFB family members	manual	compath
reactome	R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	partOf	wikipathways	WP3851	TLR4 Signaling and Tolerance	manual	compath
wikipathways	WP3851	TLR4 Signaling and Tolerance	partOf	reactome	R-HSA-168249	Innate Immune System	manual	compath
wikipathways	WP3851	TLR4 Signaling and Tolerance	partOf	reactome	R-HSA-168898	Toll-like Receptor Cascades	manual	compath
wikipathways	WP691	Tamoxifen metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP1471	Target Of Rapamycin (TOR) Signaling	skos:exactMatch	reactome	R-HSA-165159	MTOR signalling	manual	compath
wikipathways	WP1981	Thyroxine (Thyroid Hormone) Production	skos:exactMatch	reactome	R-HSA-209968	Thyroxine biosynthesis	manual	compath
wikipathways	WP3858	Toll-like Receptor Signaling related to MyD88	skos:exactMatch	reactome	R-HSA-168898	Toll-like Receptor Cascades	manual	compath
wikipathways	WP75	Toll-like Receptor Signaling Pathway	skos:exactMatch	reactome	R-HSA-168898	Toll-like Receptor Cascades	manual	compath
wikipathways	WP2525	Trans-sulfuration and one carbon metabolism	partOf	reactome	R-HSA-163685	Integration of energy metabolism	manual	compath
wikipathways	WP2525	Trans-sulfuration and one carbon metabolism	partOf	reactome	R-HSA-71291	Metabolism of amino acids and derivatives	manual	compath
reactome	R-HSA-1614603	Cysteine formation from homocysteine	partOf	wikipathways	WP2525	Trans-sulfuration and one carbon metabolism	manual	compath
wikipathways	WP2525	Trans-sulfuration and one carbon metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP2333	Trans-sulfuration pathway	skos:exactMatch	reactome	R-HSA-1614603	Cysteine formation from homocysteine	manual	compath
wikipathways	WP2333	Trans-sulfuration pathway	partOf	reactome	R-HSA-1614635	Sulfur amino acid metabolism	manual	compath
wikipathways	WP2333	Trans-sulfuration pathway	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP2333	Trans-sulfuration pathway	partOf	reactome	R-HSA-71291	Metabolism of amino acids and derivatives	manual	compath
reactome	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	partOf	wikipathways	WP3599	Transcription factor regulation in adipogenesis	manual	compath
wikipathways	WP3599	Transcription factor regulation in adipogenesis	partOf	reactome	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	manual	compath
reactome	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	partOf	wikipathways	WP4211	Transcriptional cascade regulating adipogenesis	manual	compath
wikipathways	WP4211	Transcriptional cascade regulating adipogenesis	partOf	reactome	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	manual	compath
wikipathways	WP107	Translation Factors	partOf	reactome	R-HSA-72613	Eukaryotic Translation Initiation	manual	compath
wikipathways	WP107	Translation Factors	partOf	reactome	R-HSA-72766	Translation	manual	compath
wikipathways	WP325	Triacylglyceride Synthesis	skos:exactMatch	reactome	R-HSA-75109	Triglyceride biosynthesis	manual	compath
wikipathways	WP4210	Tryptophan catabolism leading to NAD+ production	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP4210	Tryptophan catabolism leading to NAD+ production	partOf	reactome	R-HSA-196807	Nicotinate metabolism	manual	compath
wikipathways	WP4210	Tryptophan catabolism leading to NAD+ production	partOf	reactome	R-HSA-71291	Metabolism of amino acids and derivatives	manual	compath
wikipathways	WP4210	Tryptophan catabolism leading to NAD+ production	partOf	reactome	R-HSA-71240	Tryptophan catabolism	manual	compath
wikipathways	WP4210	Tryptophan catabolism leading to NAD+ production	partOf	reactome	R-HSA-196854	Metabolism of vitamins and cofactors	manual	compath
wikipathways	WP4210	Tryptophan catabolism leading to NAD+ production	partOf	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	manual	compath
wikipathways	WP4210	Tryptophan catabolism leading to NAD+ production	partOf	reactome	R-HSA-6788656	None	manual	compath
reactome	R-HSA-71240	Tryptophan catabolism	partOf	wikipathways	WP465	Tryptophan metabolism	manual	compath
wikipathways	WP465	Tryptophan metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP619	Type II interferon signaling (IFNG)	skos:exactMatch	reactome	R-HSA-877300	Interferon gamma signaling	manual	compath
wikipathways	WP2113	Type III interferon signaling	partOf	reactome	R-HSA-449147	Signaling by Interleukins	manual	compath
wikipathways	WP2113	Type III interferon signaling	partOf	reactome	R-HSA-449836	Other interleukin signaling	manual	compath
wikipathways	WP2113	Type III interferon signaling	partOf	reactome	R-HSA-1280215	Cytokine Signaling in Immune system	manual	compath
